91	-33.9482	0	1
86.1	-35.1606	0	0
88.9	-35.1606	0	1
84	-36.3731	0	0
86.8	-36.3731	0	1
81.9	-37.5855	0	0
84.7	-37.5855	0	1
79.8	-38.7979	0	0
82.6	-38.7979	0	1
77.7	-40.0104	0	0
80.5	-40.0104	0	1
75.6	-41.2228	0	0
78.4	-41.2228	0	1
73.5	-42.4352	0	0
76.3	-42.4352	0	1
153.3	6.06218	0	0
156.1	6.06218	0	1
151.2	4.84974	0	0
154	4.84974	0	1
149.1	3.63731	0	0
151.9	3.63731	0	1
147	2.42487	0	0
149.8	2.42487	0	1
144.9	1.21244	0	0
147.7	1.21244	0	1
142.8	0	0	0
145.6	0	0	1
140.7	-1.21244	0	0
143.5	-1.21244	0	1
138.6	-2.42487	0	0
141.4	-2.42487	0	1
136.5	-3.63731	0	0
139.3	-3.63731	0	1
134.4	-4.84974	0	0
137.2	-4.84974	0	1
132.3	-6.06218	0	0
135.1	-6.06218	0	1
130.2	-7.27461	0	0
133	-7.27461	0	1
128.1	-8.48705	0	0
130.9	-8.48705	0	1
126	-9.69948	0	0
128.8	-9.69948	0	1
123.9	-10.9119	0	0
126.7	-10.9119	0	1
121.8	-12.1244	0	0
124.6	-12.1244	0	1
119.7	-13.3368	0	0
122.5	-13.3368	0	1
117.6	-14.5492	0	0
120.4	-14.5492	0	1
115.5	-15.7617	0	0
118.3	-15.7617	0	1
113.4	-16.9741	0	0
116.2	-16.9741	0	1
111.3	-18.1865	0	0
114.1	-18.1865	0	1
109.2	-19.399	0	0
112	-19.399	0	1
107.1	-20.6114	0	0
109.9	-20.6114	0	1
105	-21.8238	0	0
107.8	-21.8238	0	1
102.9	-23.0363	0	0
105.7	-23.0363	0	1
100.8	-24.2487	0	0
103.6	-24.2487	0	1
98.7	-25.4611	0	0
101.5	-25.4611	0	1
96.6	-26.6736	0	0
99.4	-26.6736	0	1
94.5	-27.886	0	0
97.3	-27.886	0	1
92.4	-29.0985	0	0
95.2	-29.0985	0	1
90.3	-30.3109	0	0
93.1	-30.3109	0	1
88.2	-31.5233	0	0
91	-31.5233	0	1
86.1	-32.7358	0	0
88.9	-32.7358	0	1
84	-33.9482	0	0
86.8	-33.9482	0	1
81.9	-35.1606	0	0
84.7	-35.1606	0	1
79.8	-36.3731	0	0
82.6	-36.3731	0	1
77.7	-37.5855	0	0
80.5	-37.5855	0	1
75.6	-38.7979	0	0
78.4	-38.7979	0	1
73.5	-40.0104	0	0
76.3	-40.0104	0	1
71.4	-41.2228	0	0
74.2	-41.2228	0	1
151.2	7.27461	0	0
154	7.27461	0	1
149.1	6.06218	0	0
151.9	6.06218	0	1
147	4.84974	0	0
149.8	4.84974	0	1
144.9	3.63731	0	0
147.7	3.63731	0	1
142.8	2.42487	0	0
145.6	2.42487	0	1
140.7	1.21244	0	0
143.5	1.21244	0	1
138.6	0	0	0
141.4	0	0	1
136.5	-1.21244	0	0
139.3	-1.21244	0	1
134.4	-2.42487	0	0
137.2	-2.42487	0	1
132.3	-3.63731	0	0
135.1	-3.63731	0	1
130.2	-4.84974	0	0
133	-4.84974	0	1
128.1	-6.06218	0	0
130.9	-6.06218	0	1
126	-7.27461	0	0
128.8	-7.27461	0	1
123.9	-8.48705	0	0
126.7	-8.48705	0	1
121.8	-9.69948	0	0
124.6	-9.69948	0	1
119.7	-10.9119	0	0
122.5	-10.9119	0	1
117.6	-12.1244	0	0
120.4	-12.1244	0	1
115.5	-13.3368	0	0
118.3	-13.3368	0	1
113.4	-14.5492	0	0
116.2	-14.5492	0	1
111.3	-15.7617	0	0
114.1	-15.7617	0	1
109.2	-16.9741	0	0
112	-16.9741	0	1
107.1	-18.1865	0	0
109.9	-18.1865	0	1
105	-19.399	0	0
107.8	-19.399	0	1
102.9	-20.6114	0	0
105.7	-20.6114	0	1
100.8	-21.8238	0	0
103.6	-21.8238	0	1
98.7	-23.0363	0	0
101.5	-23.0363	0	1
96.6	-24.2487	0	0
99.4	-24.2487	0	1
94.5	-25.4611	0	0
97.3	-25.4611	0	1
92.4	-26.6736	0	0
95.2	-26.6736	0	1
90.3	-27.886	0	0
93.1	-27.886	0	1
88.2	-29.0985	0	0
91	-29.0985	0	1
86.1	-30.3109	0	0
88.9	-30.3109	0	1
84	-31.5233	0	0
86.8	-31.5233	0	1
81.9	-32.7358	0	0
84.7	-32.7358	0	1
79.8	-33.9482	0	0
82.6	-33.9482	0	1
77.7	-35.1606	0	0
80.5	-35.1606	0	1
75.6	-36.3731	0	0
78.4	-36.3731	0	1
73.5	-37.5855	0	0
76.3	-37.5855	0	1
71.4	-38.7979	0	0
74.2	-38.7979	0	1
69.3	-40.0104	0	0
72.1	-40.0104	0	1
149.1	8.48705	0	0
151.9	8.48705	0	1
147	7.27461	0	0
149.8	7.27461	0	1
144.9	6.06218	0	0
147.7	6.06218	0	1
142.8	4.84974	0	0
145.6	4.84974	0	1
140.7	3.63731	0	0
143.5	3.63731	0	1
138.6	2.42487	0	0
141.4	2.42487	0	1
136.5	1.21244	0	0
139.3	1.21244	0	1
134.4	0	0	0
137.2	0	0	1
132.3	-1.21244	0	0
135.1	-1.21244	0	1
130.2	-2.42487	0	0
133	-2.42487	0	1
128.1	-3.63731	0	0
130.9	-3.63731	0	1
126	-4.84974	0	0
128.8	-4.84974	0	1
123.9	-6.06218	0	0
126.7	-6.06218	0	1
121.8	-7.27461	0	0
124.6	-7.27461	0	1
119.7	-8.48705	0	0
122.5	-8.48705	0	1
117.6	-9.69948	0	0
120.4	-9.69948	0	1
115.5	-10.9119	0	0
118.3	-10.9119	0	1
113.4	-12.1244	0	0
116.2	-12.1244	0	1
111.3	-13.3368	0	0
114.1	-13.3368	0	1
109.2	-14.5492	0	0
112	-14.5492	0	1
107.1	-15.7617	0	0
109.9	-15.7617	0	1
105	-16.9741	0	0
107.8	-16.9741	0	1
102.9	-18.1865	0	0
105.7	-18.1865	0	1
100.8	-19.399	0	0
103.6	-19.399	0	1
98.7	-20.6114	0	0
101.5	-20.6114	0	1
96.6	-21.8238	0	0
99.4	-21.8238	0	1
94.5	-23.0363	0	0
97.3	-23.0363	0	1
92.4	-24.2487	0	0
95.2	-24.2487	0	1
90.3	-25.4611	0	0
93.1	-25.4611	0	1
88.2	-26.6736	0	0
91	-26.6736	0	1
86.1	-27.886	0	0
88.9	-27.886	0	1
84	-29.0985	0	0
86.8	-29.0985	0	1
81.9	-30.3109	0	0
84.7	-30.3109	0	1
79.8	-31.5233	0	0
82.6	-31.5233	0	1
77.7	-32.7358	0	0
80.5	-32.7358	0	1
75.6	-33.9482	0	0
78.4	-33.9482	0	1
73.5	-35.1606	0	0
76.3	-35.1606	0	1
71.4	-36.3731	0	0
74.2	-36.3731	0	1
69.3	-37.5855	0	0
72.1	-37.5855	0	1
67.2	-38.7979	0	0
70	-38.7979	0	1
147	9.69948	0	0
149.8	9.69948	0	1
144.9	8.48705	0	0
147.7	8.48705	0	1
142.8	7.27461	0	0
145.6	7.27461	0	1
140.7	6.06218	0	0
143.5	6.06218	0	1
138.6	4.84974	0	0
141.4	4.84974	0	1
136.5	3.63731	0	0
139.3	3.63731	0	1
134.4	2.42487	0	0
137.2	2.42487	0	1
132.3	1.21244	0	0
135.1	1.21244	0	1
130.2	0	0	0
133	0	0	1
128.1	-1.21244	0	0
130.9	-1.21244	0	1
126	-2.42487	0	0
128.8	-2.42487	0	1
123.9	-3.63731	0	0
126.7	-3.63731	0	1
121.8	-4.84974	0	0
124.6	-4.84974	0	1
119.7	-6.06218	0	0
122.5	-6.06218	0	1
117.6	-7.27461	0	0
120.4	-7.27461	0	1
115.5	-8.48705	0	0
118.3	-8.48705	0	1
113.4	-9.69948	0	0
116.2	-9.69948	0	1
111.3	-10.9119	0	0
114.1	-10.9119	0	1
109.2	-12.1244	0	0
112	-12.1244	0	1
107.1	-13.3368	0	0
109.9	-13.3368	0	1
105	-14.5492	0	0
107.8	-14.5492	0	1
102.9	-15.7617	0	0
105.7	-15.7617	0	1
100.8	-16.9741	0	0
103.6	-16.9741	0	1
98.7	-18.1865	0	0
101.5	-18.1865	0	1
96.6	-19.399	0	0
99.4	-19.399	0	1
94.5	-20.6114	0	0
97.3	-20.6114	0	1
92.4	-21.8238	0	0
95.2	-21.8238	0	1
90.3	-23.0363	0	0
93.1	-23.0363	0	1
88.2	-24.2487	0	0
91	-24.2487	0	1
86.1	-25.4611	0	0
88.9	-25.4611	0	1
84	-26.6736	0	0
86.8	-26.6736	0	1
81.9	-27.886	0	0
84.7	-27.886	0	1
79.8	-29.0985	0	0
82.6	-29.0985	0	1
77.7	-30.3109	0	0
80.5	-30.3109	0	1
75.6	-31.5233	0	0
78.4	-31.5233	0	1
73.5	-32.7358	0	0
76.3	-32.7358	0	1
71.4	-33.9482	0	0
74.2	-33.9482	0	1
69.3	-35.1606	0	0
72.1	-35.1606	0	1
67.2	-36.3731	0	0
70	-36.3731	0	1
65.1	-37.5855	0	0
67.9	-37.5855	0	1
144.9	10.9119	0	0
147.7	10.9119	0	1
142.8	9.69948	0	0
145.6	9.69948	0	1
140.7	8.48705	0	0
143.5	8.48705	0	1
138.6	7.27461	0	0
141.4	7.27461	0	1
136.5	6.06218	0	0
139.3	6.06218	0	1
134.4	4.84974	0	0
137.2	4.84974	0	1
132.3	3.63731	0	0
135.1	3.63731	0	1
130.2	2.42487	0	0
133	2.42487	0	1
128.1	1.21244	0	0
130.9	1.21244	0	1
126	0	0	0
128.8	0	0	1
123.9	-1.21244	0	0
126.7	-1.21244	0	1
121.8	-2.42487	0	0
124.6	-2.42487	0	1
119.7	-3.63731	0	0
122.5	-3.63731	0	1
117.6	-4.84974	0	0
120.4	-4.84974	0	1
115.5	-6.06218	0	0
118.3	-6.06218	0	1
113.4	-7.27461	0	0
116.2	-7.27461	0	1
111.3	-8.48705	0	0
114.1	-8.48705	0	1
109.2	-9.69948	0	0
112	-9.69948	0	1
107.1	-10.9119	0	0
109.9	-10.9119	0	1
105	-12.1244	0	0
107.8	-12.1244	0	1
102.9	-13.3368	0	0
105.7	-13.3368	0	1
100.8	-14.5492	0	0
103.6	-14.5492	0	1
98.7	-15.7617	0	0
101.5	-15.7617	0	1
96.6	-16.9741	0	0
99.4	-16.9741	0	1
94.5	-18.1865	0	0
97.3	-18.1865	0	1
92.4	-19.399	0	0
95.2	-19.399	0	1
90.3	-20.6114	0	0
93.1	-20.6114	0	1
88.2	-21.8238	0	0
91	-21.8238	0	1
86.1	-23.0363	0	0
88.9	-23.0363	0	1
84	-24.2487	0	0
86.8	-24.2487	0	1
81.9	-25.4611	0	0
84.7	-25.4611	0	1
79.8	-26.6736	0	0
82.6	-26.6736	0	1
77.7	-27.886	0	0
80.5	-27.886	0	1
75.6	-29.0985	0	0
78.4	-29.0985	0	1
73.5	-30.3109	0	0
76.3	-30.3109	0	1
71.4	-31.5233	0	0
74.2	-31.5233	0	1
69.3	-32.7358	0	0
72.1	-32.7358	0	1
67.2	-33.9482	0	0
70	-33.9482	0	1
65.1	-35.1606	0	0
67.9	-35.1606	0	1
63	-36.3731	0	0
65.8	-36.3731	0	1
142.8	12.1244	0	0
145.6	12.1244	0	1
140.7	10.9119	0	0
143.5	10.9119	0	1
138.6	9.69948	0	0
141.4	9.69948	0	1
136.5	8.48705	0	0
139.3	8.48705	0	1
134.4	7.27461	0	0
137.2	7.27461	0	1
132.3	6.06218	0	0
135.1	6.06218	0	1
130.2	4.84974	0	0
133	4.84974	0	1
128.1	3.63731	0	0
130.9	3.63731	0	1
126	2.42487	0	0
128.8	2.42487	0	1
123.9	1.21244	0	0
126.7	1.21244	0	1
121.8	0	0	0
124.6	0	0	1
119.7	-1.21244	0	0
122.5	-1.21244	0	1
117.6	-2.42487	0	0
120.4	-2.42487	0	1
115.5	-3.63731	0	0
118.3	-3.63731	0	1
113.4	-4.84974	0	0
116.2	-4.84974	0	1
111.3	-6.06218	0	0
114.1	-6.06218	0	1
109.2	-7.27461	0	0
112	-7.27461	0	1
107.1	-8.48705	0	0
109.9	-8.48705	0	1
105	-9.69948	0	0
107.8	-9.69948	0	1
102.9	-10.9119	0	0
105.7	-10.9119	0	1
100.8	-12.1244	0	0
103.6	-12.1244	0	1
98.7	-13.3368	0	0
101.5	-13.3368	0	1
96.6	-14.5492	0	0
99.4	-14.5492	0	1
94.5	-15.7617	0	0
97.3	-15.7617	0	1
92.4	-16.9741	0	0
95.2	-16.9741	0	1
90.3	-18.1865	0	0
93.1	-18.1865	0	1
88.2	-19.399	0	0
91	-19.399	0	1
86.1	-20.6114	0	0
88.9	-20.6114	0	1
84	-21.8238	0	0
86.8	-21.8238	0	1
81.9	-23.0363	0	0
84.7	-23.0363	0	1
79.8	-24.2487	0	0
82.6	-24.2487	0	1
77.7	-25.4611	0	0
80.5	-25.4611	0	1
75.6	-26.6736	0	0
78.4	-26.6736	0	1
73.5	-27.886	0	0
76.3	-27.886	0	1
71.4	-29.0985	0	0
74.2	-29.0985	0	1
69.3	-30.3109	0	0
72.1	-30.3109	0	1
67.2	-31.5233	0	0
70	-31.5233	0	1
65.1	-32.7358	0	0
67.9	-32.7358	0	1
63	-33.9482	0	0
65.8	-33.9482	0	1
60.9	-35.1606	0	0
63.7	-35.1606	0	1
140.7	13.3368	0	0
143.5	13.3368	0	1
138.6	12.1244	0	0
141.4	12.1244	0	1
136.5	10.9119	0	0
139.3	10.9119	0	1
134.4	9.69948	0	0
137.2	9.69948	0	1
132.3	8.48705	0	0
135.1	8.48705	0	1
130.2	7.27461	0	0
133	7.27461	0	1
128.1	6.06218	0	0
130.9	6.06218	0	1
126	4.84974	0	0
128.8	4.84974	0	1
123.9	3.63731	0	0
126.7	3.63731	0	1
121.8	2.42487	0	0
124.6	2.42487	0	1
119.7	1.21244	0	0
122.5	1.21244	0	1
117.6	0	0	0
120.4	0	0	1
115.5	-1.21244	0	0
118.3	-1.21244	0	1
113.4	-2.42487	0	0
116.2	-2.42487	0	1
111.3	-3.63731	0	0
114.1	-3.63731	0	1
109.2	-4.84974	0	0
112	-4.84974	0	1
107.1	-6.06218	0	0
109.9	-6.06218	0	1
105	-7.27461	0	0
107.8	-7.27461	0	1
102.9	-8.48705	0	0
105.7	-8.48705	0	1
100.8	-9.69948	0	0
103.6	-9.69948	0	1
98.7	-10.9119	0	0
101.5	-10.9119	0	1
96.6	-12.1244	0	0
99.4	-12.1244	0	1
94.5	-13.3368	0	0
97.3	-13.3368	0	1
92.4	-14.5492	0	0
95.2	-14.5492	0	1
90.3	-15.7617	0	0
93.1	-15.7617	0	1
88.2	-16.9741	0	0
91	-16.9741	0	1
86.1	-18.1865	0	0
88.9	-18.1865	0	1
84	-19.399	0	0
86.8	-19.399	0	1
81.9	-20.6114	0	0
84.7	-20.6114	0	1
79.8	-21.8238	0	0
82.6	-21.8238	0	1
77.7	-23.0363	0	0
80.5	-23.0363	0	1
75.6	-24.2487	0	0
78.4	-24.2487	0	1
73.5	-25.4611	0	0
76.3	-25.4611	0	1
71.4	-26.6736	0	0
74.2	-26.6736	0	1
69.3	-27.886	0	0
72.1	-27.886	0	1
67.2	-29.0985	0	0
70	-29.0985	0	1
65.1	-30.3109	0	0
67.9	-30.3109	0	1
63	-31.5233	0	0
65.8	-31.5233	0	1
60.9	-32.7358	0	0
63.7	-32.7358	0	1
58.8	-33.9482	0	0
61.6	-33.9482	0	1
138.6	14.5492	0	0
141.4	14.5492	0	1
136.5	13.3368	0	0
139.3	13.3368	0	1
134.4	12.1244	0	0
137.2	12.1244	0	1
132.3	10.9119	0	0
135.1	10.9119	0	1
130.2	9.69948	0	0
133	9.69948	0	1
128.1	8.48705	0	0
130.9	8.48705	0	1
126	7.27461	0	0
128.8	7.27461	0	1
123.9	6.06218	0	0
126.7	6.06218	0	1
121.8	4.84974	0	0
124.6	4.84974	0	1
119.7	3.63731	0	0
122.5	3.63731	0	1
117.6	2.42487	0	0
120.4	2.42487	0	1
115.5	1.21244	0	0
118.3	1.21244	0	1
113.4	0	0	0
116.2	0	0	1
111.3	-1.21244	0	0
114.1	-1.21244	0	1
109.2	-2.42487	0	0
112	-2.42487	0	1
107.1	-3.63731	0	0
109.9	-3.63731	0	1
105	-4.84974	0	0
107.8	-4.84974	0	1
102.9	-6.06218	0	0
105.7	-6.06218	0	1
100.8	-7.27461	0	0
103.6	-7.27461	0	1
98.7	-8.48705	0	0
101.5	-8.48705	0	1
96.6	-9.69948	0	0
99.4	-9.69948	0	1
94.5	-10.9119	0	0
97.3	-10.9119	0	1
92.4	-12.1244	0	0
95.2	-12.1244	0	1
90.3	-13.3368	0	0
93.1	-13.3368	0	1
88.2	-14.5492	0	0
91	-14.5492	0	1
86.1	-15.7617	0	0
88.9	-15.7617	0	1
84	-16.9741	0	0
86.8	-16.9741	0	1
81.9	-18.1865	0	0
84.7	-18.1865	0	1
79.8	-19.399	0	0
82.6	-19.399	0	1
77.7	-20.6114	0	0
80.5	-20.6114	0	1
75.6	-21.8238	0	0
78.4	-21.8238	0	1
73.5	-23.0363	0	0
76.3	-23.0363	0	1
71.4	-24.2487	0	0
74.2	-24.2487	0	1
69.3	-25.4611	0	0
72.1	-25.4611	0	1
67.2	-26.6736	0	0
70	-26.6736	0	1
65.1	-27.886	0	0
67.9	-27.886	0	1
63	-29.0985	0	0
65.8	-29.0985	0	1
60.9	-30.3109	0	0
63.7	-30.3109	0	1
58.8	-31.5233	0	0
